Time,V_Cell,I_Cell
[h:mm],[mV],[mA]
0:50:18,4008,407
0:50:19,4008,406
0:50:20,4004,437
0:50:21,4007,405
0:50:22,4008,407
0:50:24,4008,406
0:50:25,4008,408
0:50:26,4004,436
0:50:27,4007,405
0:50:28,4008,406
0:50:30,4008,407
0:50:31,4008,404
0:50:32,4004,437
0:50:33,4007,408
0:50:34,4007,423
0:50:36,4004,428
0:50:37,4007,409
0:50:38,4004,434
0:50:39,4006,407
0:50:40,4007,403
0:50:42,4004,426
0:50:43,4007,405
0:50:44,4003,449
0:50:45,4004,445
0:50:46,4006,417
0:50:48,4007,408
0:50:49,4006,417
0:50:50,4003,451
0:50:51,4005,416
0:50:52,4007,413
0:50:54,4007,413
0:50:55,4007,407
0:50:56,4003,439
0:50:57,4007,417
0:50:58,4006,411
0:51:00,4006,439
0:51:01,4006,414
0:51:02,4002,450
0:51:03,4007,407
0:51:04,4007,408
0:51:06,4006,435
0:51:07,4006,411
0:51:08,4003,442
0:51:09,4006,460
0:51:10,4001,496
0:51:12,4001,508
0:51:13,4006,404
0:51:14,4003,444
0:51:15,4006,414
0:51:16,4006,414
0:51:18,4006,411
0:51:19,4006,408
0:51:20,4003,440
0:51:21,4004,430
0:51:22,4006,414
0:51:24,4006,412
0:51:25,4005,408
0:51:26,4002,443
0:51:27,4006,407
0:51:28,4006,401
0:51:30,4006,415
0:51:31,4006,407
0:51:32,4002,446
0:51:33,4006,415
0:51:34,4006,414
0:51:36,4005,416
0:51:37,4005,417
0:51:38,4002,442
0:51:39,4005,419
0:51:40,4006,411
0:51:42,4005,421
0:51:43,4005,408
0:51:44,4002,442
0:51:45,4005,415
0:51:46,4005,412
0:51:48,4005,416
0:51:49,4005,414
0:51:50,4003,443
0:51:51,4005,421
0:51:52,4006,408
0:51:54,4006,405
0:51:55,4006,399
0:51:56,4002,431
0:51:57,4003,421
0:51:58,4006,399
0:52:00,4006,399
0:52:01,4006,398
0:52:02,4002,477
0:52:03,4004,414
0:52:04,4006,408
0:52:05,4005,401
0:52:07,4005,401
0:52:08,4001,438
0:52:09,4006,407
0:52:10,4006,404
0:52:11,4005,405
0:52:13,4005,406
0:52:14,4001,439
0:52:15,4005,411
0:52:16,4005,408
0:52:17,4005,416
0:52:19,4005,415
0:52:20,4003,434
0:52:21,4004,419
0:52:22,4004,440
0:52:23,3999,497
0:52:25,3999,453
0:52:26,4000,445
0:52:27,4005,413
0:52:28,4005,407
0:52:29,4005,404
0:52:31,4005,409
0:52:32,3999,474
0:52:33,4000,445
0:52:34,4001,435
0:52:35,4004,415
0:52:37,4004,409
0:52:38,4001,440
0:52:39,4002,432
0:52:40,4003,429
0:52:41,4004,409
0:52:43,4004,412
0:52:44,4001,444
0:52:45,4002,495
0:52:46,4001,509
0:52:47,4000,485
0:52:49,4001,484
0:52:50,3988,542
0:52:51,3999,439
0:52:52,4001,437
0:52:53,3991,482
0:52:55,4002,453
0:52:56,3999,508
0:52:57,3995,513
0:52:58,4001,449
0:52:59,3941,610
0:53:01,3999,706
0:53:02,3999,497
0:53:03,3989,769
0:53:04,3997,633
0:53:05,3998,560
0:53:07,4000,575
0:53:08,3994,496
0:53:09,4001,447
0:53:10,4000,522
0:53:11,4003,403
0:53:13,4002,407
0:53:14,4000,729
0:53:15,3995,810
0:53:16,3996,782
0:53:17,3975,826
0:53:19,3991,892
0:53:20,3994,828
0:53:21,3971,807
0:53:22,3946,779
0:53:23,3996,781
0:53:25,3987,765
0:53:26,3925,791
0:53:27,3998,440
0:53:28,3999,685
0:53:29,3961,646
0:53:31,3985,683
0:53:32,3992,698
0:53:33,3997,677
0:53:34,3970,692
0:53:35,3984,817
0:53:37,3990,741
0:53:38,3990,672
0:53:39,3964,666
0:53:40,3987,683
0:53:41,3997,482
0:53:43,3952,649
0:53:44,3981,659
0:53:45,3995,668
0:53:46,3995,637
0:53:47,3974,618
0:53:49,3993,696
0:53:50,3995,646
0:53:51,3996,646
0:53:52,3959,612
0:53:53,3990,653
0:53:55,3995,619
0:53:56,3998,438
0:53:57,3996,501
0:53:58,3994,451
0:53:59,4000,413
0:54:01,3999,411
0:54:02,3998,434
0:54:03,3999,431
0:54:04,3999,420
0:54:05,4000,414
0:54:07,3999,420
0:54:08,4000,417
0:54:09,3999,447
0:54:10,3999,422
0:54:11,3998,612
0:54:13,3993,633
0:54:14,3960,627
0:54:15,3989,733
0:54:16,3992,669
0:54:17,3957,622
0:54:19,3979,682
0:54:20,3995,665
0:54:21,3997,660
0:54:22,3996,561
0:54:23,3999,406
0:54:25,3999,409
0:54:26,3991,757
0:54:27,3937,764
0:54:28,3989,829
0:54:29,3995,768
0:54:31,3965,790
0:54:32,3955,820
0:54:33,3985,886
0:54:34,3995,760
0:54:35,3924,774
0:54:37,3983,860
0:54:38,3990,845
0:54:39,3984,818
0:54:40,3989,660
0:54:41,3988,844
0:54:43,3991,772
0:54:44,3973,765
0:54:45,3939,820
0:54:46,3983,890
0:54:47,3987,773
0:54:49,3922,834
0:54:50,3978,920
0:54:51,3982,890
0:54:52,3991,795
0:54:53,3995,432
0:54:55,3994,426
0:54:56,3998,413
0:54:57,3996,430
0:54:58,3994,432
0:54:59,3997,411
0:55:01,3997,413
0:55:02,3995,474
0:55:03,3997,435
0:55:04,3996,422
0:55:05,3997,419
0:55:07,3997,414
0:55:08,3997,426
0:55:09,3995,746
0:55:10,3934,754
0:55:11,3987,812
0:55:13,3991,746
0:55:14,3993,704
0:55:15,3941,746
0:55:16,3972,789
0:55:17,3993,739
0:55:19,3976,726
0:55:20,3945,698
0:55:21,3987,817
0:55:22,3991,719
0:55:23,3930,744
0:55:24,3982,802
0:55:26,3987,790
0:55:27,3990,811
0:55:28,3966,725
0:55:29,3990,670
0:55:31,3990,477
0:55:32,3993,460
0:55:33,3995,478
0:55:34,3986,485
0:55:35,3992,469
0:55:37,3991,490
0:55:38,3976,615
0:55:39,3995,566
0:55:40,3960,736
0:55:41,3956,781
0:55:43,3983,863
0:55:44,3974,766
0:55:45,3939,796
0:55:46,3982,843
0:55:47,3988,781
0:55:49,3989,761
0:55:50,3935,761
0:55:51,3974,810
0:55:52,3988,693
0:55:53,3967,807
0:55:54,3950,774
0:55:56,3984,876
0:55:57,3990,785
0:55:58,3922,792
0:55:59,3978,876
0:56:00,3982,787
0:56:02,3984,835
0:56:03,3935,864
0:56:04,3984,874
0:56:05,3988,773
0:56:06,3968,777
0:56:08,3991,596
0:56:09,3989,468
0:56:10,3994,417
0:56:11,3993,416
0:56:12,3994,422
0:56:14,3995,414
0:56:15,3994,427
0:56:16,3995,419
0:56:17,3992,437
0:56:18,3993,426
0:56:20,3994,415
0:56:21,3995,424
0:56:22,3994,403
0:56:23,3995,405
0:56:24,3995,404
0:56:26,3995,406
0:56:27,3995,412
0:56:28,3995,405
0:56:29,3995,417
0:56:30,3992,427
0:56:32,3994,427
0:56:33,3993,447
0:56:34,3994,530
0:56:35,3982,562
0:56:36,3976,600
0:56:38,3987,549
0:56:39,3985,662
0:56:40,3971,677
0:56:41,3978,590
0:56:42,3990,554
0:56:44,3985,521
0:56:45,3986,576
0:56:46,3979,477
0:56:47,3991,455
0:56:48,3989,507
0:56:50,3994,477
0:56:51,3993,474
0:56:52,3992,492
0:56:53,3989,496
0:56:54,3994,460
0:56:56,3993,460
0:56:57,3986,489
0:56:58,3980,560
0:56:59,3992,528
0:57:00,3991,491
0:57:02,3989,513
0:57:03,3987,536
0:57:04,3992,508
0:57:05,3984,529
0:57:06,3981,584
0:57:08,3983,515
0:57:09,3979,590
0:57:10,3991,514
0:57:11,3988,518
0:57:12,3981,547
0:57:14,3977,546
0:57:15,3986,614
0:57:16,3984,664
0:57:17,3974,535
0:57:18,3975,565
0:57:20,3988,555
0:57:21,3988,555
0:57:22,3984,530
0:57:23,3974,557
0:57:24,3985,553
0:57:26,3985,619
0:57:27,3979,714
0:57:28,3954,836
0:57:29,3973,745
0:57:30,3987,674
0:57:32,3967,703
0:57:33,3970,806
0:57:34,3979,806
0:57:35,3980,721
0:57:36,3970,780
0:57:38,3963,738
0:57:39,3977,565
0:57:40,3984,664
0:57:41,3968,719
0:57:42,3981,711
0:57:44,3973,703
0:57:45,3973,728
0:57:46,3956,804
0:57:47,3959,773
0:57:48,3957,811
0:57:50,3979,690
0:57:51,3985,696
0:57:52,3989,436
0:57:53,3979,519
0:57:54,3990,530
0:57:55,3989,478
0:57:57,3990,482
0:57:58,3985,566
0:57:59,3989,478
0:58:00,3990,468
0:58:02,3990,507
0:58:03,3963,499
0:58:04,3986,573
0:58:05,3988,512
0:58:06,3989,536
0:58:08,3977,497
0:58:09,3987,585
0:58:10,3986,551
0:58:11,3988,501
0:58:12,3988,513
0:58:14,3989,559
0:58:15,3988,552
0:58:16,3982,578
0:58:17,3965,589
0:58:18,3979,641
0:58:19,3989,516
0:58:21,3990,491
0:58:22,3980,561
0:58:23,3988,559
0:58:24,3986,567
0:58:25,3984,543
0:58:27,3985,530
0:58:28,3978,713
0:58:29,3983,585
0:58:30,3985,577
0:58:31,3986,574
0:58:33,3988,484
0:58:34,3957,698
0:58:35,3984,666
0:58:36,3973,718
0:58:37,3966,789
0:58:39,3984,727
0:58:40,3961,948
0:58:41,3972,784
0:58:42,3971,934
0:58:43,3958,762
0:58:45,3957,834
0:58:46,3966,681
0:58:47,3971,657
0:58:48,3984,616
0:58:49,3959,629
0:58:51,3976,699
0:58:52,3967,810
0:58:53,3983,911
0:58:54,3931,1014
0:58:55,3972,895
0:58:57,3975,807
0:58:58,3964,751
0:58:59,3966,613
0:59:00,3981,644
0:59:01,3984,621
0:59:03,3966,690
0:59:04,3967,667
0:59:05,3963,846
0:59:06,3982,762
0:59:07,3949,851
0:59:09,3976,772
0:59:10,3970,775
0:59:11,3976,672
0:59:12,3960,691
0:59:13,3979,566
0:59:15,3984,516
0:59:16,3982,565
0:59:17,3983,503
0:59:18,3971,553
0:59:19,3984,496
0:59:21,3982,569
0:59:22,3984,516
0:59:23,3986,504
0:59:24,3981,554
0:59:25,3984,547
0:59:27,3987,470
0:59:28,3972,551
0:59:29,3960,484
0:59:30,3987,495
0:59:31,3984,519
0:59:33,3986,545
0:59:34,3983,524
0:59:35,3985,491
0:59:36,3987,509
0:59:37,3987,504
0:59:39,3984,504
0:59:40,3986,485
0:59:41,3982,503
0:59:42,3983,498
0:59:43,3982,439
0:59:45,3989,407
0:59:46,3989,407
0:59:47,3985,438
0:59:48,3989,409
0:59:49,3989,409
0:59:51,3989,406
0:59:52,3989,407
0:59:53,3985,442
0:59:54,3989,415
0:59:55,3986,489
0:59:57,3984,499
0:59:58,3989,407
0:59:59,3982,457
1:00:00,3989,414
1:00:01,3978,457
1:00:03,3989,408
1:00:04,3984,484
1:00:05,3977,511
1:00:06,3989,408
1:00:07,3988,427
1:00:09,3989,412
1:00:10,3986,436
1:00:11,3986,521
1:00:12,3984,564
1:00:13,3984,518
1:00:15,3984,538
1:00:16,3979,543
1:00:17,3984,519
1:00:18,3964,532
1:00:19,3987,443
1:00:21,3973,530
1:00:22,3979,560
1:00:23,3976,519
1:00:24,3985,496
1:00:25,3962,496
1:00:27,3973,477
1:00:28,3986,543
1:00:29,3982,554
1:00:30,3984,560
1:00:31,3984,514
1:00:33,3986,484
1:00:34,3982,547
1:00:35,3983,539
1:00:36,3986,536
1:00:37,3984,526
1:00:39,3986,499
1:00:40,3986,477
1:00:41,3983,547
1:00:42,3986,480
1:00:43,3983,538
1:00:45,3968,583
1:00:46,3981,553
1:00:47,3960,567
1:00:48,3985,474
1:00:49,3983,500
1:00:51,3985,509
1:00:52,3971,511
1:00:53,3982,603
1:00:54,3951,622
1:00:55,3960,622
1:00:56,3986,519
1:00:58,3985,495
1:00:59,3974,595
1:01:00,3986,498
1:01:01,3985,527
1:01:03,3979,581
1:01:04,3984,500
1:01:05,3985,532
1:01:06,3983,523
1:01:07,3984,559
1:01:08,3985,486
1:01:10,3980,570
1:01:11,3981,547
1:01:12,3979,564
1:01:13,3985,438
1:01:14,3985,475
1:01:16,3959,535
1:01:17,3979,498
1:01:18,3980,534
1:01:19,3975,537
1:01:20,3969,489
1:01:22,3980,531
1:01:23,3962,511
1:01:24,3977,514
1:01:25,3984,482
1:01:26,3984,465
1:01:28,3981,483
1:01:29,3984,477
1:01:30,3986,447
1:01:31,3985,435
1:01:32,3986,417
1:01:34,3986,413
1:01:35,3985,432
1:01:36,3985,420
1:01:37,3986,428
1:01:38,3987,399
1:01:40,3986,407
1:01:41,3985,429
1:01:42,3985,417
1:01:43,3987,414
1:01:44,3987,401
1:01:46,3986,408
1:01:47,3985,429
1:01:48,3984,419
1:01:49,3987,407
1:01:50,3987,404
1:01:52,3986,409
1:01:53,3985,431
1:01:54,3984,420
1:01:55,3987,411
1:01:56,3987,409
1:01:58,3983,560
1:01:59,3983,458
1:02:00,3985,416
1:02:01,3986,413
1:02:02,3974,532
1:02:04,3985,417
1:02:05,3984,435
1:02:06,3982,657
1:02:07,3976,645
1:02:08,3812,3681
1:02:10,3866,2720
1:02:11,3843,2846
1:02:12,3871,3081
1:02:13,3840,3515
1:02:14,3849,3356
1:02:16,3836,3482
1:02:17,3840,3429
1:02:18,3840,2967
1:02:19,3851,2946
1:02:20,3836,3092
1:02:22,3871,2909
1:02:23,3826,3113
1:02:24,3867,2957
1:02:25,3868,2924
1:02:26,3870,2904
1:02:28,3868,2915
1:02:29,3870,2915
1:02:30,3869,2960
1:02:31,3877,2957
1:02:32,3861,3114
1:02:34,3857,3158
1:02:35,3865,3122
1:02:36,3865,3152
1:02:37,3859,3132
1:02:38,3861,3102
1:02:39,3861,3264
1:02:41,3863,3312
1:02:42,3829,3503
1:02:43,3838,2978
1:02:44,3887,2580
1:02:45,3825,3344
1:02:47,3886,2673
1:02:48,3869,2771
1:02:49,3855,2939
1:02:50,3833,3159
1:02:51,3864,2823
1:02:53,3854,2804
1:02:54,3856,2994
1:02:55,3855,2993
1:02:56,3864,3020
1:02:57,3874,3068
1:02:59,3821,3450
1:03:00,3871,2670
1:03:01,3840,2939
1:03:02,3843,3056
1:03:03,3862,2993
1:03:05,3863,2912
1:03:06,3865,2957
1:03:07,3863,2933
1:03:08,3866,2922
1:03:09,3890,2360
1:03:11,3875,2724
1:03:12,3874,2747
1:03:13,3891,2354
1:03:14,3885,2513
1:03:15,3893,2316
1:03:17,3879,2730
1:03:18,3888,2561
1:03:19,3890,2351
1:03:20,3881,2670
1:03:21,3848,2664
1:03:23,3900,2910
1:03:24,3829,3543
1:03:25,3827,3185
1:03:26,3896,2789
1:03:27,3833,3464
1:03:29,3824,3252
1:03:30,3848,3017
1:03:31,3826,3474
1:03:32,3817,3450
1:03:33,3866,2751
1:03:35,3903,2312
1:03:36,3857,2616
1:03:37,3899,2051
1:03:38,3889,2330
1:03:39,3899,2117
1:03:41,3873,2714
1:03:42,3872,2736
1:03:43,3871,2747
1:03:44,3873,2729
1:03:45,3868,2754
1:03:47,3872,2934
1:03:48,3876,3096
1:03:49,3833,3362
1:03:50,3857,2852
1:03:51,3890,2556
1:03:53,3830,3329
1:03:54,3894,2751
1:03:55,3837,3068
1:03:56,3817,3446
1:03:57,3829,3110
1:03:59,3859,2847
1:04:00,3796,3440
1:04:01,3831,3294
1:04:02,3850,3378
1:04:03,3836,3569
1:04:05,3806,3516
1:04:06,3795,3582
1:04:07,3840,3572
1:04:08,3847,3527
1:04:09,3835,3584
1:04:11,3832,3572
1:04:12,3840,3492
1:04:13,3837,3578
1:04:14,3841,3468
1:04:15,3818,3329
1:04:17,3848,3353
1:04:18,3821,3389
1:04:19,3843,3389
1:04:20,3824,3569
1:04:21,3804,3536
1:04:23,3844,3332
1:04:24,3849,3102
1:04:25,3838,3566
1:04:26,3854,3110
1:04:27,3862,2930
1:04:28,3870,2954
1:04:30,3894,2694
1:04:31,3821,3588
1:04:32,3844,2748
1:04:33,3881,3014
1:04:34,3840,3134
1:04:36,3820,3266
1:04:37,3840,3377
1:04:38,3815,3497
1:04:39,3832,2772
1:04:40,3863,2798
1:04:42,3867,2976
1:04:43,3828,3110
1:04:44,3838,2988
1:04:45,3824,3077
1:04:46,3840,3071
1:04:48,3854,3029
1:04:49,3860,2706
1:04:50,3813,3227
1:04:51,3837,2873
1:04:52,3834,2934
1:04:54,3825,2946
1:04:55,3887,2843
1:04:56,3870,2603
1:04:57,3828,2829
1:04:58,3877,2972
1:05:00,3830,3134
1:05:01,3949,1118
1:05:02,3971,403
1:05:03,3970,407
1:05:04,3972,409
1:05:06,3972,407
1:05:07,3973,421
1:05:08,3970,449
1:05:09,3965,475
1:05:10,3970,483
1:05:12,3971,442
1:05:13,3971,480
1:05:14,3970,467
1:05:15,3970,485
1:05:16,3969,489
1:05:18,3971,486
1:05:19,3971,526
1:05:20,3963,506
1:05:21,3970,499
1:05:22,3942,532
1:05:24,3972,445
1:05:25,3951,523
1:05:26,3962,490
1:05:27,3972,474
1:05:28,3965,539
1:05:30,3973,469
1:05:31,3969,561
1:05:32,3967,566
1:05:33,3970,473
1:05:34,3972,485
1:05:36,3973,516
1:05:37,3970,528
1:05:38,3965,549
1:05:39,3961,526
1:05:40,3972,492
1:05:42,3959,518
1:05:43,3972,505
1:05:44,3972,478
1:05:45,3965,593
1:05:46,3967,552
1:05:48,3964,607
1:05:49,3973,550
1:05:50,3970,483
1:05:51,3968,550
1:05:52,3969,532
1:05:54,3970,536
1:05:55,3933,645
1:05:56,3928,697
1:05:57,3971,515
1:05:58,3954,688
1:06:00,3950,689
1:06:01,3960,667
1:06:02,3966,575
1:06:03,3972,572
1:06:04,3966,661
1:06:06,3968,588
1:06:07,3947,644
1:06:08,3968,590
1:06:09,3931,697
1:06:10,3964,572
1:06:12,3958,589
1:06:13,3966,590
1:06:14,3966,567
1:06:15,3965,500
1:06:16,3968,531
1:06:18,3971,477
1:06:19,3966,506
1:06:20,3963,497
1:06:21,3971,467
1:06:22,3957,546
1:06:24,3972,499
1:06:25,3969,501
1:06:26,3958,521
1:06:27,3972,538
1:06:28,3958,544
1:06:30,3972,483
1:06:31,3970,530
1:06:32,3971,499
1:06:33,3965,528
1:06:34,3966,529
1:06:36,3968,569
1:06:37,3957,588
1:06:38,3968,486
1:06:39,3955,514
1:06:40,3970,555
1:06:42,3951,558
1:06:43,3950,670
1:06:44,3971,523
1:06:45,3966,573
1:06:46,3965,521
1:06:48,3965,568
1:06:49,3968,524
1:06:50,3962,522
1:06:51,3969,491
1:06:52,3954,516
1:06:54,3969,532
1:06:55,3965,524
1:06:56,3964,585
1:06:57,3970,493
1:06:58,3963,656
1:07:00,3959,679
1:07:01,3960,684
1:07:02,3966,529
1:07:03,3946,605
1:07:04,3962,623
1:07:06,3939,623
1:07:07,3929,623
1:07:08,3967,539
1:07:09,3952,642
1:07:10,3970,522
1:07:12,3958,659
1:07:13,3964,580
1:07:14,3966,658
1:07:15,3968,638
1:07:16,3938,601
1:07:18,3964,539
1:07:19,3970,572
1:07:20,3953,667
1:07:21,3968,560
1:07:22,3963,636
1:07:24,3970,523
1:07:25,3957,551
1:07:26,3958,614
1:07:27,3951,577
1:07:28,3957,614
1:07:30,3962,507
1:07:31,3952,611
1:07:32,3966,734
1:07:33,3944,767
1:07:34,3969,460
1:07:36,3968,506
1:07:37,3966,492
1:07:38,3961,710
1:07:39,3950,604
1:07:40,3969,512
1:07:42,3950,653
1:07:43,3957,733
1:07:44,3954,624
1:07:45,3968,483
1:07:46,3965,477
1:07:48,3967,503
1:07:49,3956,627
1:07:50,3967,581
1:07:51,3963,668
1:07:52,3969,583
1:07:54,3963,620
1:07:55,3961,633
1:07:56,3952,676
1:07:57,3960,653
1:07:58,3926,652
1:08:00,3964,555
1:08:01,3968,545
1:08:02,3954,677
1:08:03,3968,574
1:08:04,3954,700
1:08:06,3967,598
1:08:07,3953,638
1:08:08,3962,606
1:08:09,3930,679
1:08:10,3964,537
1:08:12,3943,690
1:08:13,3950,739
1:08:14,3960,659
1:08:15,3963,581
1:08:16,3963,653
1:08:18,3962,621
1:08:19,3963,575
1:08:20,3948,664
1:08:21,3966,570
1:08:22,3961,639
1:08:24,3965,633
1:08:25,3944,647
1:08:26,3958,622
1:08:27,3926,652
1:08:28,3962,574
1:08:30,3939,680
1:08:31,3958,580
1:08:32,3964,583
1:08:33,3961,559
1:08:34,3964,509
1:08:35,3966,566
1:08:37,3964,513
1:08:38,3949,577
1:08:39,3964,596
1:08:40,3964,591
1:08:41,3962,523
1:08:43,3969,411
1:08:44,3967,434
1:08:45,3967,416
1:08:46,3969,406
1:08:47,3970,404
1:08:49,3967,518
1:08:50,3965,515
1:08:51,3961,484
1:08:52,3968,450
1:08:53,3967,434
1:08:55,3965,436
1:08:56,3965,572
1:08:57,3967,429
1:08:58,3965,547
1:08:59,3964,512
1:09:01,3966,442
1:09:02,3964,477
1:09:03,3963,604
1:09:04,3966,513
1:09:05,3967,438
1:09:07,3958,530
1:09:08,3961,501
1:09:09,3964,562
1:09:10,3968,432
1:09:11,3967,569
1:09:13,3962,454
1:09:14,3951,577
1:09:15,3961,484
1:09:16,3966,469
1:09:17,3966,455
1:09:19,3964,601
1:09:20,3961,518
1:09:21,3965,444
1:09:22,3967,435
1:09:23,3965,489
1:09:25,3961,541
1:09:26,3956,559
1:09:27,3959,568
1:09:28,3963,560
1:09:29,3946,570
1:09:31,3965,467
1:09:32,3965,484
1:09:33,3966,486
1:09:34,3964,498
1:09:35,3966,463
1:09:37,3964,503
1:09:38,3963,537
1:09:39,3955,499
1:09:40,3961,496
1:09:41,3965,445
1:09:43,3964,504
1:09:44,3947,621
1:09:45,3962,477
1:09:46,3966,434
1:09:47,3966,436
1:09:49,3960,516
1:09:50,3964,478
1:09:51,3964,538
1:09:52,3960,516
1:09:53,3965,506
1:09:55,3964,434
1:09:56,3963,516
1:09:57,3962,460
1:09:58,3965,481
1:09:59,3962,534
1:10:01,3950,542
1:10:02,3965,466
1:10:03,3952,605
1:10:04,3958,575
1:10:05,3964,449
1:10:07,3944,568
1:10:08,3952,564
1:10:09,3955,575
1:10:10,3965,459
1:10:11,3957,549
1:10:13,3964,478
1:10:14,3964,461
1:10:15,3964,509
1:10:16,3953,547
1:10:17,3959,437
1:10:19,3964,436
1:10:20,3964,497
1:10:21,3940,618
1:10:22,3963,516
1:10:23,3964,480
1:10:25,3954,523
1:10:26,3961,521
1:10:27,3958,470
1:10:28,3965,501
1:10:29,3964,454
1:10:31,3963,457
1:10:32,3959,593
1:10:33,3946,753
1:10:34,3957,612
1:10:35,3955,574
1:10:37,3960,521
1:10:38,3954,605
1:10:39,3934,565
1:10:40,3957,631
1:10:41,3961,534
1:10:42,3962,475
1:10:44,3960,551
1:10:45,3963,582
1:10:46,3953,521
1:10:47,3962,504
1:10:48,3961,505
1:10:50,3960,476
1:10:51,3961,547
1:10:52,3930,641
1:10:53,3963,459
1:10:54,3957,552
1:10:56,3961,486
1:10:57,3962,476
1:10:58,3962,499
1:10:59,3965,421
1:11:00,3964,427
1:11:02,3963,435
1:11:03,3964,460
1:11:04,3962,434
1:11:05,3966,406
1:11:06,3965,413
1:11:08,3966,408
1:11:09,3965,427
1:11:10,3965,419
1:11:11,3962,693
1:11:12,3959,489
1:11:14,3938,614
1:11:15,3929,791
1:11:16,3945,660
1:11:17,3960,468
1:11:18,3941,697
1:11:20,3940,614
1:11:21,3963,491
1:11:22,3961,501
1:11:23,3962,564
1:11:24,3924,580
1:11:26,3965,411
1:11:27,3963,653
1:11:28,3959,569
1:11:29,3964,588
1:11:30,3958,658
1:11:32,3962,693
1:11:33,3962,467
1:11:34,3948,642
1:11:35,3959,519
1:11:37,3957,500
1:11:38,3940,669
1:11:39,3928,698
1:11:40,3935,745
1:11:41,3950,813
1:11:42,3953,907
1:11:44,3951,738
1:11:45,3960,699
1:11:46,3953,559
1:11:47,3948,598
1:11:48,3955,490
1:11:50,3931,649
1:11:51,3955,567
1:11:52,3954,628
1:11:53,3961,436
1:11:54,3962,415
1:11:56,3964,414
1:11:57,3963,437
1:11:58,3960,622
1:11:59,3960,482
1:12:01,3911,675
1:12:02,3960,587
1:12:03,3950,552
1:12:04,3957,722
1:12:05,3938,647
1:12:07,3960,465
1:12:08,3961,665
1:12:09,3949,578
1:12:10,3954,554
1:12:11,3958,861
1:12:13,3955,500
1:12:14,3958,590
1:12:15,3949,534
1:12:16,3952,507
1:12:17,3955,528
1:12:19,3920,775
1:12:20,3952,546
1:12:21,3959,582
1:12:22,3960,509
1:12:23,3956,600
1:12:25,3957,570
1:12:26,3934,626
1:12:27,3927,546
1:12:28,3933,706
1:12:29,3957,488
1:12:30,3955,553
1:12:32,3959,521
1:12:33,3924,826
1:12:34,3960,452
1:12:35,3958,568
1:12:36,3918,867
1:12:38,3945,677
1:12:39,3916,820
1:12:40,3954,558
1:12:41,3939,676
1:12:42,3960,463
1:12:44,3959,738
1:12:45,3944,720
1:12:46,3952,549
1:12:47,3935,810
1:12:48,3958,467
1:12:50,3939,633
1:12:51,3952,595
1:12:52,3959,570
1:12:53,3959,499
1:12:54,3956,466
1:12:56,3958,627
1:12:57,3955,570
1:12:58,3958,478
1:12:59,3953,568
1:13:00,3942,767
1:13:02,3953,546
1:13:03,3959,486
1:13:04,3952,591
1:13:05,3948,635
1:13:06,3960,573
1:13:08,3918,680
1:13:09,3960,480
1:13:10,3953,459
1:13:11,3930,689
1:13:12,3958,454
1:13:14,3960,539
1:13:15,3949,784
1:13:16,3956,549
1:13:17,3927,754
1:13:18,3910,725
1:13:20,3957,604
1:13:21,3957,542
1:13:22,3953,790
1:13:23,3956,453
1:13:24,3947,461
1:13:26,3954,473
1:13:27,3953,558
1:13:28,3960,409
1:13:29,3959,444
1:13:30,3958,438
1:13:32,3957,604
1:13:33,3958,477
1:13:34,3956,568
1:13:35,3954,451
1:13:36,3959,489
1:13:38,3956,723
1:13:39,3954,639
1:13:40,3953,522
1:13:41,3922,683
1:13:42,3954,653
1:13:44,3955,470
1:13:45,3957,497
1:13:46,3957,646
1:13:47,3956,461
1:13:48,3935,587
1:13:50,3958,522
1:13:51,3958,495
1:13:52,3948,611
1:13:53,3955,468
1:13:54,3939,575
1:13:56,3957,449
1:13:57,3947,654
1:13:58,3956,480
1:13:59,3956,473
1:14:00,3958,580
1:14:02,3936,595
1:14:03,3950,500
1:14:04,3942,688
1:14:05,3954,583
1:14:06,3954,491
1:14:08,3953,511
1:14:09,3952,512
1:14:10,3958,435
1:14:11,3958,420
1:14:12,3958,498
1:14:14,3958,481
1:14:15,3958,434
1:14:16,3958,490
1:14:17,3952,554
1:14:18,3953,542
1:14:20,3959,415
1:14:21,3960,417
1:14:22,3960,407
1:14:23,3959,407
1:14:24,3960,412
1:14:26,3960,409
1:14:27,3960,421
1:14:28,3960,407
1:14:29,3959,412
1:14:30,3960,411
1:14:32,3960,413
1:14:33,3960,413
1:14:34,3960,409
1:14:35,3959,411
1:14:36,3960,412
1:14:38,3960,409
1:14:39,3960,419
1:14:40,3960,409
1:14:41,3959,414
1:14:42,3960,412
1:14:44,3959,413
1:14:45,3957,428
1:14:46,3958,438
1:14:47,3955,451
1:14:48,3959,420
1:14:50,3960,413
1:14:51,3959,430
1:14:52,3955,459
1:14:53,3958,421
1:14:54,3959,423
1:14:56,3959,415
1:14:57,3959,412
1:14:58,3956,446
1:14:59,3959,413
1:15:00,3960,409
1:15:02,3960,412
1:15:03,3960,415
1:15:04,3956,460
1:15:05,3955,442
1:15:06,3957,460
1:15:08,3957,467
1:15:09,3946,463
1:15:10,3955,522
1:15:11,3957,469
1:15:12,3958,475
1:15:14,3954,469
1:15:15,3948,469
1:15:16,3955,522
1:15:17,3955,489
1:15:18,3955,484
1:15:20,3946,470
1:15:21,3953,496
1:15:22,3955,516
